action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
0,0,0.6,action = 0,34,4,0.51873,0.50624,0.50624,0.51248,0.52497,0.2168363060043301,0.18778582770637645,0.14195281886126745,0.16796079237510686,0.09697227333914525,0.562097261200866,0.5437971655412753,0.5346305637722535,0.5460721584750214,0.5443644546678291
3,0,0.6,action = 3,35,4,0.49995,0.49981,0.51201,0.51229,0.51244,0.1885560705239023,0.1885560705239023,0.14253506801441654,0.1686497186670055,0.09737002538439234,0.5376612141047805,0.5375212141047805,0.5405170136028833,0.5460199437334011,0.5319140050768785
3,0,0.6,action = 3,36,4,0.5,0.49376,0.49376,0.51248,0.50624,0.18930161065561912,0.18930161065561912,0.14309864368231456,0.15456418226601965,0.09775502100584675,0.5378603221311238,0.5316203221311238,0.5223797287364629,0.543392836453204,0.5257910042011694
4,0,0.6,action = 4,37,4,0.49376,0.49376,0.48127,0.47503,0.51248,0.19002391653084122,0.19002391653084122,0.14364465589378003,0.14364465589378003,0.09812801849784081,0.5317647833061683,0.5317647833061683,0.5099989311787559,0.503758931178756,0.5321056036995682
1,0,0.6,action = 1,38,4,0.48132,0.48752,0.49376,0.48132,0.5,0.19072433158314442,0.19072433158314442,0.14417412018968398,0.14417412018968398,0.09536225519350486,0.5194648663166289,0.5256648663166289,0.5225948240379368,0.5101548240379368,0.5190724510387009
4,0,0.6,action = 4,39,4,0.47513,0.46889,0.46894,0.48132,0.5,0.19140408791999267,0.1711970635033442,0.14468796795622205,0.14468796795622205,0.09570213368056442,0.5134108175839985,0.5031294127006688,0.49787759359124445,0.5102575935912445,0.5191404267361129
0,1,-0.4,action = 0,40,4,0.48132,0.46269,0.48752,0.48752,0.5,0.19206431818373648,0.1717875915511894,0.14518705539099105,0.14518705539099105,0.09316496797030804,0.5197328636367473,0.49704751831023786,0.5165574110781982,0.5165574110781982,0.5186329935940616
0,1,-0.4,action = 0,41,4,0.48127,0.45021,0.47508,0.46307,0.47508,0.17236158828637035,0.17236158828637035,0.14567217131253382,0.14567217131253382,0.09347626162641742,0.5157423176572741,0.4846823176572741,0.5042144342625068,0.49220443426250676,0.49377525232528346
0,0,0.6,action = 0,42,4,0.5,0.46889,0.48132,0.47508,0.49376,0.1578535901575547,0.1729199154050009,0.14614404398719524,0.14614404398719524,0.0937790572337979,0.5315707180315109,0.5034739830810001,0.510548808797439,0.504308808797439,0.5125158114467595
0,1,-0.4,action = 0,43,4,0.48752,0.47503,0.48127,0.46884,0.48752,0.1466033471174753,0.1734633700424012,0.1466033471174753,0.1466033471174753,0.09407378710007946,0.516840669423495,0.5097226740084803,0.5105906694234951,0.498160669423495,0.5063347574200159
0,0,0.6,action = 0,44,4,0.48752,0.45645,0.46884,0.45655,0.48752,0.13755335153472512,0.17399269100865428,0.1470507051120374,0.1470507051120374,0.09436085190156884,0.515030670306945,0.49124853820173087,0.49825014102240744,0.4859601410224075,0.5063921703803138
3,0,0.6,action = 3,45,4,0.46265,0.45031,0.4564,0.46889,0.47503,0.13007106194777668,0.17450856429323044,0.14748669773796683,0.14748669773796683,0.09464062366855326,0.4886642123895553,0.48521171285864606,0.48589733954759334,0.49838733954759334,0.49395812473371065
