action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
1,1,-0.4,action = 1,59,4,0.34329,0.32131,0.3112,0.33797,0.34907,5.829189513389119,6.088389649053254,5.829189513389119,5.829189513389119,5.829189513389119,58.63518513389119,61.20520649053254,58.60309513389119,58.62986513389119,58.640965133891186
4,0,0.6,action = 4,60,4,0.36105,0.35464,0.33219,0.3551,0.36683,5.8411907677795325,5.8411907677795325,5.8411907677795325,5.8411907677795325,5.8411907677795325,58.772957677795326,58.76654767779533,58.744097677795324,58.76700767779533,58.77873767779533
0,1,-0.4,action = 0,61,4,0.35528,0.33195,0.32684,0.33797,0.36081,5.852969644012591,5.852969644012591,5.852969644012591,5.852969644012591,5.6233515204732045,58.884976440125904,58.8616464401259,58.8565364401259,58.8676664401259,56.594325204732044
1,0,0.6,action = 1,62,4,0.37772,0.37216,0.35464,0.37176,0.37804,5.634462100003442,5.864533901463172,5.864533901463172,5.864533901463172,5.634462100003442,56.72234100003442,59.017499014631724,58.99997901463173,59.017099014631725,56.72266100003442
3,0,0.6,action = 3,63,4,0.37194,0.35004,0.34375,0.36042,0.36081,5.645373558102022,5.645373558102022,5.875890906763372,5.875890906763372,5.645373558102022,56.82567558102022,56.80377558102022,59.102659067633724,59.11932906763372,56.81454558102022
2,0,0.6,action = 2,64,4,0.38382,0.3387,0.34354,0.34907,0.36616,5.656092619890451,5.656092619890451,5.88704765964136,5.656092619890451,5.656092619890451,56.94474619890451,56.899626198904514,59.2140165964136,56.90999619890451,56.92708619890451
0,0,0.6,action = 0,65,4,0.3835,0.34886,0.33195,0.3602,0.37194,5.666625680807947,5.666625680807947,5.666625680807947,5.666625680807947,5.666625680807947,57.049756808079465,57.01511680807947,56.998206808079466,57.026456808079466,57.03819680807947
3,0,0.6,action = 3,66,4,0.36638,0.33292,0.32177,0.34375,0.34354,5.470473829972549,5.67697882763058,5.67697882763058,5.67697882763058,5.67697882763058,55.071118299725484,57.102708276305805,57.091558276305804,57.1135382763058,57.1133282763058
4,0,0.6,action = 4,67,4,0.37216,0.35024,0.34351,0.34886,0.36092,5.480282589195326,5.687157857850585,5.687157857850585,5.480282589195326,5.687157857850585,55.17498589195326,57.221818578505854,57.215088578505856,55.151685891953264,57.232498578505854
1,0,0.6,action = 1,68,4,0.37233,0.3606,0.34886,0.34925,0.3667,5.489928890538815,5.697168297566409,5.697168297566409,5.489928890538815,5.489928890538815,55.271618905388145,57.33228297566409,57.3205429756641,55.248538905388145,55.26598890538815
