note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 4,4,0,0.7999999999999999,112,4,0.4939,0.48752,0.50014,0.51858,0.70446,0.057183913821983186,0.04857983120596448,0.06,0.05495452665613634,0.12720062892926276,0.6082678276439664,0.5846796624119289,0.62014,0.6284890533122727,0.9588612578585255
action = 4,4,1,-0.20000000000000007,113,4,0.51839,0.51858,0.53693,0.55476,0.74163,0.05394441583704471,0.04230839160261236,0.04049691346263317,0.00447213595499958,0.0,0.6262788316740895,0.6031967832052247,0.6179238269252664,0.5637042719099992,0.74163
action = 4,4,1,-0.20000000000000007,114,4,0.48766,0.53097,0.52463,0.53045,0.69704,0.05744562646538029,0.057965506984757754,0.08179242018671412,0.07655063683601855,0.15106290080625356,0.6025512529307606,0.6469010139695156,0.6882148403734283,0.683551273672037,0.9991658016125071
action = 4,4,0,0.7999999999999999,115,4,0.52478,0.56175,0.5801,0.58478,0.74956,0.0322490309931942,0.0,0.0,0.0,0.034641016151377546,0.5892780619863884,0.56175,0.5801,0.58478,0.8188420323027551
action = 4,4,1,-0.20000000000000007,116,4,0.4827,0.50811,0.50215,0.53646,0.74395,0.042190046219457975,0.034785054261852175,0.032710854467592254,0.01760681686165901,0.0,0.567080092438916,0.5776801085237043,0.5675717089351845,0.571673633723318,0.74395
action = 4,4,1,-0.20000000000000007,117,4,0.48903,0.5129,0.51939,0.53141,0.69435,0.05272570530585627,0.030983866769659335,0.044609416046390925,0.04857983120596448,0.13107249902248755,0.5944814106117126,0.5748677335393186,0.6086088320927818,0.628569662411929,0.9564949980449751
action = 4,4,0,0.7999999999999999,118,4,0.5129,0.51914,0.51343,0.54895,0.73691,0.06542170893518451,0.04195235392680606,0.04381780460041329,0.0,0.0,0.643743417870369,0.6030447078536122,0.6010656092008266,0.54895,0.73691
action = 4,4,1,-0.20000000000000007,119,4,0.52478,0.53102,0.52478,0.54312,0.7285,0.05347896782848375,0.00894427190999916,0.03346640106136302,0.015491933384829668,0.0,0.6317379356569676,0.5489085438199983,0.591712802122726,0.5741038667696594,0.7285
action = 4,4,1,-0.20000000000000007,120,4,0.53097,0.53097,0.53092,0.53707,0.71002,0.0644980619863884,0.03847076812334269,0.049497474683058325,0.05665686189686118,0.13885243966167823,0.6599661239727769,0.6079115362466855,0.6299149493661166,0.6503837237937224,0.9877248793233564
action = 4,4,1,-0.20000000000000007,121,4,0.53721,0.53721,0.5495,0.55518,0.75143,0.056480084985771756,0.01816590212458495,0.032557641192199414,0.047010637094172636,0.0,0.6501701699715434,0.5735418042491699,0.6146152823843988,0.6492012741883453,0.75143
action = 4,4,1,-0.20000000000000007,122,4,0.53097,0.52487,0.53707,0.56761,0.74926,0.08366600265340755,0.06284902544988268,0.0679705818718657,0.021213203435596427,0.04939635614091387,0.6983020053068152,0.6505680508997653,0.6730111637437315,0.6100364068711928,0.8480527122818278
action = 4,4,1,-0.20000000000000007,123,4,0.53102,0.53735,0.53726,0.54317,0.74985,0.044721359549995794,0.015811388300841896,0.04604345773288535,0.040987803063838396,0.0,0.6204627190999916,0.5689727766016838,0.6293469154657707,0.6251456061276768,0.74985
action = 4,4,1,-0.20000000000000007,124,4,0.53721,0.52497,0.53721,0.53721,0.74957,0.044497190922573975,0.030495901363953814,0.0232379000772445,0.030166206257996712,0.0,0.6262043818451479,0.5859618027279077,0.583685800154489,0.5975424125159934,0.74957
action = 4,4,1,-0.20000000000000007,125,4,0.51858,0.50014,0.51272,0.52473,0.74395,0.0687749954561976,0.05612486080160912,0.06387487769068526,0.06379655163094632,0.05196152422706632,0.6561299909123952,0.6123897216032183,0.6404697553813705,0.6523231032618927,0.8478730484541326
action = 4,4,1,-0.20000000000000007,126,4,0.56185,0.53082,0.55518,0.56705,0.74843,0.0,0.015165750888103102,0.006324555320336759,0.0,0.0,0.56185,0.5611515017762062,0.5678291106406735,0.56705,0.74843
action = 4,4,1,-0.20000000000000007,127,4,0.53726,0.51863,0.53716,0.56128,0.74424,0.06723094525588644,0.04516635916254486,0.06332456079595025,0.0535723809439155,0.11679041056525145,0.6717218905117728,0.6089627183250897,0.6638091215919004,0.668424761887831,0.977820821130503
action = 4,4,1,-0.20000000000000007,128,4,0.5556,0.54317,0.5617,0.57968,0.77044,0.04012480529547776,0.0,0.0,0.015811388300841896,0.0,0.6358496105909555,0.54317,0.5617,0.6113027766016838,0.77044
action = 4,4,0,0.7999999999999999,129,4,0.53102,0.52478,0.5436,0.56199,0.76509,0.06107372593840988,0.05347896782848375,0.06348228099241551,0.05865151319446072,0.0,0.6531674518768198,0.6317379356569676,0.670564561984831,0.6792930263889214,0.76509
action = 4,4,1,-0.20000000000000007,130,4,0.56142,0.56156,0.56752,0.5855,0.75231,0.019748417658131498,0.0,0.0,0.0,0.06058052492344384,0.600916835316263,0.56156,0.56752,0.5855,0.8734710498468877
action = 4,4,1,-0.20000000000000007,131,4,0.5488,0.54922,0.55546,0.57954,0.7627,0.04347413023856832,0.033166247903554,0.05338539126015656,0.0,0.027202941017470887,0.6357482604771366,0.615552495807108,0.6622307825203131,0.57954,0.8171058820349418
action = 4,4,1,-0.20000000000000007,132,4,0.54955,0.54922,0.56124,0.5739,0.76715,0.038987177379235856,0.02846049894151541,0.0216794833886788,0.0,0.0,0.6275243547584717,0.6061409978830309,0.6045989667773576,0.5739,0.76715
action = 4,4,0,0.7999999999999999,133,4,0.53716,0.52473,0.54852,0.55485,0.73738,0.06992853494818836,0.04979959839195493,0.03577708763999664,0.005477225575051661,0.1267280552995271,0.6770170698963767,0.6243291967839099,0.6200741752799933,0.5658044511501032,0.9908361105990542
action = 4,4,1,-0.20000000000000007,134,4,0.5434,0.54345,0.51863,0.5556,0.74872,0.04207136793592526,0.00894427190999916,0.049699094559156706,0.02345207879911715,0.054589376255824724,0.6275427358718505,0.5613385438199983,0.6180281891183135,0.6025041575982343,0.8578987525116495
action = 4,4,0,0.7999999999999999,135,4,0.53106,0.53731,0.54922,0.5434,0.75678,0.06723094525588644,0.04516635916254486,0.041109609582188934,0.022135943621178655,0.0,0.6655218905117728,0.6276427183250897,0.631439219164378,0.5876718872423573,0.75678
action = 4,4,1,-0.20000000000000007,136,4,0.5,0.51853,0.51234,0.51858,0.74784,0.06826419266350404,0.04857983120596448,0.054221766846903836,0.042426406871192854,0.0,0.6365283853270081,0.615689662411929,0.6207835336938077,0.6034328137423858,0.74784
action = 4,4,1,-0.20000000000000007,137,4,0.48752,0.49381,0.50619,0.53102,0.75231,0.06819090848492927,0.048887626246321265,0.054497706373754846,0.043931765272977596,0.05813776741499453,0.6239018169698586,0.5915852524926426,0.6151854127475097,0.6188835305459552,0.8685855348299891
action = 4,4,0,0.7999999999999999,138,4,0.51844,0.53073,0.54303,0.54922,0.75618,0.0644980619863884,0.03714835124201342,0.0408656334834051,0.03361547262794322,0.046583258795408464,0.6474361239727768,0.6050267024840269,0.6247612669668102,0.6164509452558865,0.8493465175908169
action = 4,4,1,-0.20000000000000007,139,4,0.53721,0.53735,0.54965,0.55574,0.75313,0.06348228099241551,0.05692099788303082,0.05347896782848375,0.0403732584763727,0.12751470503436066,0.6641745619848309,0.6511919957660617,0.6566079356569675,0.6364865169527454,1.0081594100687212
action = 4,4,1,-0.20000000000000007,140,4,0.54941,0.54941,0.56185,0.56808,0.78774,0.06148170459575759,0.026645825188948456,0.0,0.0,0.0,0.6723734091915151,0.6027016503778969,0.56185,0.56808,0.78774
action = 4,4,1,-0.20000000000000007,141,4,0.53716,0.51868,0.53097,0.5434,0.74286,0.07395944834840239,0.053103672189407015,0.05347896782848375,0.024899799195977464,0.045497252664309304,0.6850788966968048,0.6248873443788141,0.6379279356569676,0.5931995983919549,0.8338545053286186
action = 4,4,0,0.7999999999999999,142,4,0.53693,0.50619,0.53678,0.53707,0.7529,0.07402702209328699,0.06648308055437865,0.050199601592044535,0.056480084985771756,0.0,0.684984044186574,0.6391561611087573,0.637179203184089,0.6500301699715436,0.7529
action = 4,4,1,-0.20000000000000007,143,4,0.54898,0.51853,0.54941,0.55546,0.73915,0.0823407554009556,0.08221921916437787,0.06123724356957945,0.07211102550927978,0.120124934963562,0.7136615108019112,0.6829684383287558,0.6718844871391588,0.6996820510185595,0.979399869927124
action = 4,4,0,0.7999999999999999,144,4,0.56752,0.54312,0.56794,0.58619,0.77345,0.04626013402488151,0.042190046219457975,0.0,0.0,0.0,0.660040268049763,0.627500092438916,0.56794,0.58619,0.77345
action = 4,4,1,-0.20000000000000007,145,4,0.53073,0.52487,0.52449,0.54965,0.73708,0.05873670062235365,0.05412947441089743,0.066783231428256,0.05263078946776307,0.03794733192202055,0.6482034012447073,0.6331289488217948,0.658056462856512,0.6549115789355261,0.812974663844041
action = 4,4,1,-0.20000000000000007,146,4,0.54927,0.54355,0.54965,0.56179,0.73555,0.05735852159879995,0.02073644135332772,0.0372827037646145,0.0,0.06172519744804386,0.6639870431975999,0.5850228827066554,0.624215407529229,0.56179,0.8590003948960878
action = 4,4,1,-0.20000000000000007,147,4,0.53735,0.51868,0.53116,0.54969,0.74479,0.059916608715780965,0.05029910535983717,0.04571651780264984,0.04024922359499621,0.0,0.6571832174315619,0.6192782107196744,0.6225930356052997,0.6301884471899925,0.74479
action = 4,4,0,0.7999999999999999,148,4,0.54345,0.53097,0.5495,0.55565,0.74422,0.047010637094172636,0.034641016151377546,0.03754996671103718,0.0,0.0,0.6374712741883453,0.6002520323027551,0.6245999334220743,0.55565,0.74422
action = 4,4,1,-0.20000000000000007,149,4,0.52487,0.51248,0.53097,0.53721,0.7318,0.07141428428542851,0.055587768438749185,0.059749476985158624,0.0506951674225463,0.0478539444560216,0.667698568570857,0.6236555368774984,0.6504689539703173,0.6386003348450926,0.8275078889120432
action = 4,4,0,0.7999999999999999,150,4,0.56165,0.54331,0.56165,0.56194,0.73525,0.04959838707054898,0.043703546766824315,0.06099180272790763,0.0589915248150105,0.06099180272790763,0.6608467741410979,0.6307170935336486,0.6836336054558152,0.679923049630021,0.8572336054558152
action = 4,4,1,-0.20000000000000007,151,4,0.54965,0.54345,0.56194,0.58038,0.74808,0.05890670590009257,0.03674234614174767,0.031144823004794875,0.0,0.0,0.6674634118001851,0.6169346922834953,0.6242296460095897,0.58038,0.74808
action = 4,4,1,-0.20000000000000007,152,4,0.5617,0.54345,0.55589,0.57428,0.74002,0.0354964786985977,0.0216794833886788,0.04024922359499621,0.0,0.035637059362410926,0.6326929573971953,0.5868089667773576,0.6363884471899924,0.57428,0.8112941187248218
action = 4,4,1,-0.20000000000000007,153,4,0.55579,0.54326,0.56808,0.55589,0.7442,0.05029910535983717,0.03714835124201342,0.013784048752090222,0.04427188724235731,0.0,0.6563882107196743,0.6175567024840268,0.5956480975041805,0.6444337744847146,0.7442
action = 4,4,0,0.7999999999999999,154,4,0.5617,0.54345,0.57414,0.58038,0.73049,0.049091750834534306,0.05099019513592785,0.007071067811865475,0.0,0.03605551275463989,0.6598835016690686,0.6454303902718557,0.5882821356237309,0.58038,0.8026010255092797
action = 4,4,1,-0.20000000000000007,155,4,0.56199,0.54355,0.56199,0.56199,0.71534,0.055226805085936304,0.04939635614091387,0.04827007354458868,0.04919349550499537,0.09481561052906846,0.6724436101718726,0.6423427122818277,0.6585301470891773,0.6603769910099907,0.9049712210581369
action = 4,4,1,-0.20000000000000007,156,4,0.58033,0.56185,0.57992,0.59253,0.73947,0.03619392214170771,0.027202941017470887,0.0,0.0,0.0,0.6527178442834154,0.6162558820349417,0.57992,0.59253,0.73947
action = 4,4,1,-0.20000000000000007,157,4,0.59835,0.5801,0.57414,0.59239,0.73525,0.027928480087537882,0.024698178070456937,0.0,0.0,0.053103672189407015,0.6542069601750758,0.6294963561409138,0.57414,0.59239,0.841457344378814
action = 4,4,1,-0.20000000000000007,158,4,0.58573,0.56794,0.58573,0.58619,0.7377,0.04722287581247038,0.05513619500836089,0.02258317958127243,0.0,0.0,0.6801757516249407,0.6782123900167217,0.6308963591625448,0.58619,0.7377
action = 4,4,1,-0.20000000000000007,159,4,0.58619,0.5801,0.58629,0.59253,0.73214,0.0,0.0,0.0,0.0,0.0,0.58619,0.5801,0.58629,0.59253,0.73214
action = 4,4,0,0.7999999999999999,160,4,0.55574,0.55574,0.56766,0.57992,0.73078,0.03391164991562634,0.0,0.0,0.0,0.0,0.6235632998312527,0.55574,0.56766,0.57992,0.73078
action = 4,4,0,0.7999999999999999,161,4,0.56208,0.54355,0.56199,0.57404,0.72205,0.03885871845545089,0.046475800154489,0.0161245154965971,0.008366600265340755,0.0828854631404084,0.6397974369109019,0.636501600308978,0.5942390309931942,0.5907732005306815,0.8878209262808168
action = 4,4,1,-0.20000000000000007,162,4,0.57371,0.54936,0.56147,0.56748,0.7302,0.02683281572999748,0.023021728866442676,0.05531726674375732,0.04207136793592526,0.09192388155425117,0.627375631459995,0.5954034577328853,0.6721045334875146,0.6516227358718505,0.9140477631085023
action = 4,4,1,-0.20000000000000007,163,4,0.5801,0.55551,0.57992,0.59817,0.75643,0.05263078946776307,0.024083189157584593,0.0,0.0,0.0,0.6853615789355261,0.6036763783151692,0.57992,0.59817,0.75643
action = 4,4,1,-0.20000000000000007,164,4,0.57358,0.54941,0.54965,0.58024,0.72905,0.039370039370059055,0.0363318042491699,0.059833101206606364,0.0,0.08949860334105779,0.6523200787401181,0.6220736084983398,0.6693162024132127,0.58024,0.9080472066821156
action = 4,4,1,-0.20000000000000007,165,4,0.59197,0.56175,0.55574,0.56818,0.74362,0.0,0.0,0.05412947441089743,0.032557641192199414,0.03741657386773942,0.59197,0.56175,0.6639989488217949,0.6332952823843988,0.8184531477354788
action = 4,4,1,-0.20000000000000007,166,4,0.57963,0.56766,0.57382,0.58578,0.75014,0.02428991560298224,0.0,0.00447213595499958,0.0,0.0,0.6282098312059644,0.56766,0.5827642719099991,0.58578,0.75014
action = 4,4,1,-0.20000000000000007,167,4,0.56818,0.53721,0.5618,0.56818,0.75173,0.01760681686165901,0.03660601043544626,0.01673320053068151,0.0,0.0,0.603393633723318,0.6104220208708925,0.595266401061363,0.56818,0.75173
action = 4,4,0,0.7999999999999999,168,4,0.5556,0.52473,0.54955,0.56208,0.7347,0.06841052550594828,0.05839520528262573,0.05029910535983717,0.04,0.0,0.6924210510118965,0.6415204105652514,0.6501482107196743,0.64208,0.7347
action = 4,4,1,-0.20000000000000007,169,4,0.56142,0.53097,0.54331,0.53707,0.71961,0.04753945729601885,0.0661815684310972,0.05839520528262573,0.05366563145999496,0.07880355321938218,0.6564989145920377,0.6633331368621944,0.6601004105652514,0.64440126291999,0.8772171064387644
action = 4,4,1,-0.20000000000000007,170,4,0.57954,0.56794,0.5617,0.56199,0.73974,0.025099800796022267,0.028809720581775868,0.04074309757492672,0.0,0.060909769331364244,0.6297396015920446,0.6255594411635518,0.6431861951498534,0.56199,0.8615595386627284
action = 4,4,1,-0.20000000000000007,171,4,0.56794,0.55598,0.56818,0.56818,0.74985,0.04764451699828638,0.04898979485566356,0.039496835316262996,0.0408656334834051,0.05665686189686118,0.6632290339965727,0.6539595897113272,0.647173670632526,0.6499112669668102,0.8631637237937224
action = 4,4,1,-0.20000000000000007,172,4,0.55589,0.56818,0.56804,0.56208,0.75618,0.07503332592921627,0.049091750834534306,0.07395944834840239,0.048166378315169185,0.04516635916254486,0.7059566518584326,0.6663635016690687,0.7159588966968048,0.6584127566303384,0.8465127183250897
action = 4,4,1,-0.20000000000000007,173,4,0.56199,0.56818,0.58611,0.59197,0.76539,0.04505552130427524,0.049497474683058325,0.0,0.0,0.0,0.6521010426085505,0.6671749493661167,0.58611,0.59197,0.76539
action = 4,4,1,-0.20000000000000007,174,4,0.55551,0.56208,0.56199,0.56175,0.74897,0.07726577508832742,0.04195235392680606,0.055856960175075764,0.07042726744663604,0.049699094559156706,0.7100415501766548,0.6459847078536122,0.6737039203501515,0.702604534893272,0.8483681891183135
action = 4,4,1,-0.20000000000000007,175,4,0.5679,0.55584,0.57437,0.59239,0.74897,0.056833088953531286,0.021908902300206645,0.00894427190999916,0.0,0.08117881497040962,0.6815661779070625,0.5996578046004133,0.5922585438199983,0.59239,0.9113276299408193
action = 4,4,0,0.7999999999999999,176,4,0.54936,0.54969,0.58024,0.57414,0.7618,0.05744562646538029,0.040620192023179805,0.0,0.0,0.0,0.6642512529307605,0.6309303840463596,0.58024,0.57414,0.7618
action = 4,4,1,-0.20000000000000007,177,4,0.5495,0.5374,0.56199,0.56199,0.7445,0.05630275304103699,0.03924283374069717,0.03346640106136302,0.03209361307176243,0.04857983120596448,0.662105506082074,0.6158856674813943,0.628922802122726,0.6261772261435249,0.841659662411929
action = 4,4,1,-0.20000000000000007,178,4,0.53716,0.53735,0.5556,0.57344,0.75111,0.0719027120489902,0.051478150704935,0.05049752469181039,0.0575325994545701,0.0,0.6809654240979803,0.64030630140987,0.6565950493836208,0.6885051989091402,0.75111
action = 4,4,0,0.7999999999999999,179,4,0.56185,0.55589,0.56804,0.59207,0.74183,0.05639148871948674,0.0232379000772445,0.04195235392680606,0.0,0.0,0.6746329774389734,0.602365800154489,0.6519447078536121,0.59207,0.74183
action = 4,4,0,0.7999999999999999,180,4,0.56743,0.55598,0.57399,0.58601,0.71716,0.043703546766824315,0.03577708763999664,0.015491933384829668,0.0,0.1041633332799983,0.6548370935336486,0.6275341752799933,0.6049738667696594,0.58601,0.9254866665599966
action = 4,4,0,0.7999999999999999,181,4,0.55574,0.53111,0.55589,0.55589,0.73888,0.06693280212272604,0.0644980619863884,0.06855654600401044,0.06833739825307955,0.10014988766843426,0.6896056042454521,0.6601061239727768,0.6930030920080209,0.6925647965061591,0.9391797753368685
action = 4,4,1,-0.20000000000000007,182,4,0.57358,0.54955,0.5851,0.59103,0.74362,0.0291547594742265,0.04764451699828638,0.0,0.0,0.0,0.631889518948453,0.6448390339965727,0.5851,0.59103,0.74362
action = 4,4,0,0.7999999999999999,183,4,0.54936,0.55574,0.5679,0.56124,0.71371,0.037013511046643494,0.0,0.0,0.0,0.10411532067856297,0.6233870220932869,0.55574,0.5679,0.56124,0.9219406413571258
action = 4,4,1,-0.20000000000000007,184,4,0.53721,0.53111,0.5434,0.54317,0.74307,0.05347896782848375,0.038987177379235856,0.046583258795408464,0.049091750834534306,0.0,0.6441679356569675,0.6090843547584717,0.636566517590817,0.6413535016690687,0.74307
action = 4,4,1,-0.20000000000000007,185,4,0.53083,0.54317,0.55546,0.56761,0.71479,0.05958187643906493,0.041109609582188934,0.030822070014844882,0.0,0.0,0.6499937528781299,0.625389219164378,0.6171041400296897,0.56761,0.71479
action = 4,4,1,-0.20000000000000007,186,4,0.53707,0.53721,0.5495,0.55546,0.69918,0.06123724356957945,0.04266145801540308,0.033763886032268264,0.051478150704935,0.11467344941179715,0.6595444871391589,0.6225329160308062,0.6170277720645365,0.65841630140987,0.9285268988235943
action = 4,4,1,-0.20000000000000007,187,4,0.53073,0.53721,0.5495,0.57977,0.72965,0.055946402922797456,0.05300943312279428,0.040620192023179805,0.0,0.08689073598491384,0.642622805845595,0.6432288662455885,0.6307403840463596,0.57977,0.9034314719698278
action = 4,4,1,-0.20000000000000007,188,4,0.54322,0.5374,0.55579,0.56794,0.74448,0.05549774770204643,0.06693280212272604,0.07224956747275377,0.042895221179054435,0.0,0.6542154954040929,0.6712656042454521,0.7002891349455076,0.6537304423581088,0.74448
action = 4,4,1,-0.20000000000000007,189,4,0.55589,0.55598,0.59229,0.58611,0.75166,0.04626013402488151,0.0,0.0,0.0,0.0,0.648410268049763,0.55598,0.59229,0.58611,0.75166
action = 4,4,1,-0.20000000000000007,190,4,0.52478,0.53111,0.55546,0.55519,0.73583,0.0608276253029822,0.02588435821108957,0.02428991560298224,0.033166247903554,0.0,0.6464352506059644,0.5828787164221791,0.6040398312059644,0.6215224958071079,0.73583
action = 4,4,1,-0.20000000000000007,191,4,0.52464,0.51286,0.56142,0.54275,0.73555,0.04979959839195493,0.033166247903554,0.03193743884534263,0.05196152422706632,0.0,0.6242391967839098,0.579192495807108,0.6252948776906853,0.6466730484541325,0.73555
action = 4,4,1,-0.20000000000000007,192,4,0.53097,0.50639,0.54895,0.561,0.72067,0.06363961030678927,0.05431390245600108,0.040620192023179805,0.03492849839314596,0.09354143466934854,0.6582492206135786,0.6150178049120022,0.6301903840463596,0.630856996786292,0.9077528693386971
action = 4,4,1,-0.20000000000000007,193,4,0.52449,0.52478,0.53683,0.5668,0.74365,0.06892024376045111,0.04604345773288535,0.04604345773288535,0.0,0.0,0.6623304875209022,0.6168669154657708,0.6289169154657708,0.5668,0.74365
action = 4,4,1,-0.20000000000000007,194,4,0.53678,0.51873,0.54345,0.55565,0.73412,0.048887626246321265,0.03178049716414141,0.041109609582188934,0.02569046515733026,0.05549774770204643,0.6345552524926426,0.5822909943282828,0.6256692191643779,0.6070309303146605,0.8451154954040928
action = 4,4,1,-0.20000000000000007,195,4,0.52487,0.53116,0.55589,0.57423,0.7406,0.052153619241621194,0.03987480407475377,0.0,0.0,0.016431676725154984,0.6291772384832424,0.6109096081495076,0.55589,0.57423,0.77346335345031
action = 4,4,1,-0.20000000000000007,196,4,0.50619,0.51248,0.54955,0.54895,0.74479,0.05079370039680117,0.031144823004794875,0.0,0.04183300132670378,0.0696419413859206,0.6077774007936023,0.5747696460095898,0.54955,0.6326160026534076,0.8840738827718412
action = 4,4,0,0.7999999999999999,197,4,0.51853,0.50624,0.53716,0.56748,0.75793,0.054589376255824724,0.043931765272977596,0.06603029607687672,0.053103672189407015,0.0,0.6277087525116495,0.5941035305459552,0.6692205921537534,0.6736873443788141,0.75793
action = 4,4,1,-0.20000000000000007,198,4,0.52492,0.53116,0.5556,0.5617,0.74926,0.05848076606885378,0.026457513110645904,0.025298221281347035,0.03209361307176243,0.0,0.6418815321377076,0.5840750262212918,0.606196442562694,0.6258872261435249,0.74926
action = 4,4,0,0.7999999999999999,199,4,0.53116,0.54345,0.55574,0.54941,0.7383,0.05079370039680117,0.0,0.0,0.029832867780352594,0.0,0.6327474007936023,0.54345,0.55574,0.6090757355607052,0.7383
